pais,pais_nome,ano,valor
ESP,Spain,2015,4.06086672473866
EST,Estonia,2024,-0.0900428648493801
EST,Estonia,2023,-2.74421914571231
EST,Estonia,2022,-1.22616966587796
EST,Estonia,2021,8.25488044580031
EST,Estonia,2020,-2.88380751483778
EST,Estonia,2019,3.72664943466884
EST,Estonia,2018,3.69969756161726
EST,Estonia,2017,5.63467248963991
EST,Estonia,2016,3.09301920751959
EST,Estonia,2015,1.83815262882932
FIN,Finland,2024,0.416171964862073
FIN,Finland,2023,-0.939093459613758
FIN,Finland,2022,0.763041912763526
FIN,Finland,2021,2.67634641498897
FIN,Finland,2020,-2.49103605535707
FIN,Finland,2019,1.34973845741737
FIN,Finland,2018,1.19297759742292
FIN,Finland,2017,3.30337003591039
FIN,Finland,2016,2.57193414898754
FIN,Finland,2015,0.466503766322674
FRA,France,2024,1.19046798275883
FRA,France,2023,1.43921494437743
FRA,France,2022,2.71676264185913
FRA,France,2021,6.88233783360239
FRA,France,2020,-7.44064589948231
FRA,France,2019,2.02744646419237
FRA,France,2018,1.64590872395887
FRA,France,2017,2.08361485997399
FRA,France,2016,0.860031075424033
FRA,France,2015,1.06675474783462
GBR,United Kingdom,2024,1.1264226705118
GBR,United Kingdom,2023,0.271650048355255
GBR,United Kingdom,2022,5.14970388522993
GBR,United Kingdom,2021,8.5431118453255
GBR,United Kingdom,2020,-10.047896637362
GBR,United Kingdom,2019,1.25629899760824
GBR,United Kingdom,2018,1.55133095078786
GBR,United Kingdom,2017,3.02322219840339
GBR,United Kingdom,2016,2.20652020635357
GBR,United Kingdom,2015,2.14040560033371
GRC,Greece,2024,2.0865743380603
GRC,Greece,2023,2.13591131996631
GRC,Greece,2022,5.52198580589408
GRC,Greece,2021,8.65449786002131
GRC,Greece,2020,-9.19623149726978
GRC,Greece,2019,2.27718065334808
GRC,Greece,2018,2.06467207892409
GRC,Greece,2017,1.47312472702352
GRC,Greece,2016,-0.0317947678412054
GRC,Greece,2015,-0.228301892172851
GTM,Guatemala,2024,3.65186382894819
GTM,Guatemala,2023,3.5331575177533
GTM,Guatemala,2022,4.18451817243695
GTM,Guatemala,2021,8.04170378184928
GTM,Guatemala,2020,-1.78555175063326
GTM,Guatemala,2019,4.01789785040324
GTM,Guatemala,2018,3.40687348346576
GTM,Guatemala,2017,3.07985126948702
GTM,Guatemala,2016,2.67780277623314
GTM,Guatemala,2015,4.09217081621244
HRV,Croatia,2024,3.82688702890739
HRV,Croatia,2023,3.76164540703459
HRV,Croatia,2022,7.29445343642668
HRV,Croatia,2021,12.6322190351024
HRV,Croatia,2020,-8.31086401501189
HRV,Croatia,2019,3.10152683894853
HRV,Croatia,2018,2.91107593407843
HRV,Croatia,2017,3.28396321643012
HRV,Croatia,2016,3.46646114288178
HRV,Croatia,2015,2.31998692708386
HUN,Hungary,2024,0.560117843140432
HUN,Hungary,2023,-0.817107370513455
HUN,Hungary,2022,4.15238057779229
HUN,Hungary,2021,7.22291580811137
HUN,Hungary,2020,-4.33872540024058
HUN,Hungary,2019,5.07718495088933
HUN,Hungary,2018,5.60613813768876
HUN,Hungary,2017,4.12418389451805
HUN,Hungary,2016,2.43864141309342
HUN,Hungary,2015,3.65981615406955
IDN,Indonesia,2024,5.03034469419038
IDN,Indonesia,2023,5.04902331835997
IDN,Indonesia,2022,5.30719722664799
IDN,Indonesia,2021,3.70288562827751
IDN,Indonesia,2020,-2.06551182934165
IDN,Indonesia,2019,5.01928768046282
IDN,Indonesia,2018,5.17429153955024
IDN,Indonesia,2017,5.06978590134916
IDN,Indonesia,2016,5.03306918280177
IDN,Indonesia,2015,4.87632230022123
IND,India,2024,6.49476552383821
IND,India,2023,9.19075493028345
IND,India,2022,7.60936497768895
IND,India,2021,9.68959249192875
IND,India,2020,-5.77772470686801
IND,India,2019,3.87143694070356
IND,India,2018,6.45385134497769
IND,India,2017,6.79538341897911
IND,India,2016,8.25630550179086
IND,India,2015,7.99625378571471
IRL,Ireland,2024,2.59946721553708
IRL,Ireland,2023,-2.53637409313261
IRL,Ireland,2022,7.51113888415304
IRL,Ireland,2021,16.2581881158197
IRL,Ireland,2020,7.15369505735335
IRL,Ireland,2019,4.97288003766816
IRL,Ireland,2018,7.68865937437435
IRL,Ireland,2017,10.1088576065965
IRL,Ireland,2016,1.22271661130947
IRL,Ireland,2015,24.6239856364006
ISL,Iceland,2024,-0.970676468918384
ISL,Iceland,2023,5.18615760140189
ISL,Iceland,2022,8.82069395623492
ISL,Iceland,2021,5.1805719742238
ISL,Iceland,2020,-6.64587816297836
ISL,Iceland,2019,1.13821230465001
ISL,Iceland,2018,4.66077032612084
ISL,Iceland,2017,3.48506703916689
ISL,Iceland,2016,6.21808764217616
ISL,Iceland,2015,3.76859023848581
ISR,Israel,2024,0.871968424377442
ISR,Israel,2023,1.82652049482384
ISR,Israel,2022,6.26326343841286
ISR,Israel,2021,9.38837403354628
ISR,Israel,2020,-2.02161548237589
ISR,Israel,2019,3.71049632750405
ISR,Israel,2018,4.00389862187025
ISR,Israel,2017,4.3469311670646
ISR,Israel,2016,4.45978271860821
ISR,Israel,2015,2.23760317482488
ITA,Italy,2024,0.692676948440536
ITA,Italy,2023,0.975694840127005
ITA,Italy,2022,4.82117669913565
ITA,Italy,2021,8.93106210800055
ITA,Italy,2020,-8.86822122185345
ITA,Italy,2019,0.429162533780342
ITA,Italy,2018,0.826646712344115
ITA,Italy,2017,1.60369995294101
ITA,Italy,2016,1.23622108511661
ITA,Italy,2015,0.885667635240807
JPN,Japan,2024,0.104309021773304
JPN,Japan,2023,1.47503481053384
JPN,Japan,2022,0.941998775483285
JPN,Japan,2021,2.69657404187188
JPN,Japan,2020,-4.16876457146743
JPN,Japan,2019,-0.402169200894946
JPN,Japan,2018,0.643391023533141
JPN,Japan,2017,1.67533175173359
JPN,Japan,2016,0.753826745789127
JPN,Japan,2015,1.56062669680782
KOR,"Korea, Rep.",2024,2.00361101838986
KOR,"Korea, Rep.",2023,1.58301467403629
KOR,"Korea, Rep.",2022,2.72756456708991
KOR,"Korea, Rep.",2021,4.61296795454287
KOR,"Korea, Rep.",2020,-0.700242317542106
KOR,"Korea, Rep.",2019,2.31380210595475
KOR,"Korea, Rep.",2018,3.17611568177327
KOR,"Korea, Rep.",2017,3.433191763972
KOR,"Korea, Rep.",2016,3.17152748983935
KOR,"Korea, Rep.",2015,2.92029267301234
LTU,Lithuania,2024,2.77263124530285
LTU,Lithuania,2023,0.342262716277261
LTU,Lithuania,2022,2.53752574011534
LTU,Lithuania,2021,6.38001606179873
LTU,Lithuania,2020,0.0428158336981426
LTU,Lithuania,2019,4.67735183530451
LTU,Lithuania,2018,4.91836780106811
LTU,Lithuania,2017,4.61224310312809
LTU,Lithuania,2016,2.67192215053329
LTU,Lithuania,2015,2.83280643343234
LUX,Luxembourg,2024,0.35861253942069
LUX,Luxembourg,2023,0.0994399943552651
LUX,Luxembourg,2022,-1.0974168968152
LUX,Luxembourg,2021,6.9297342584233
LUX,Luxembourg,2020,-0.510051634039826
LUX,Luxembourg,2019,2.74931929072659
LUX,Luxembourg,2018,1.61129561338169
LUX,Luxembourg,2017,1.31718713754285
LUX,Luxembourg,2016,4.97819011520116
LUX,Luxembourg,2015,2.26978423302835
LVA,Latvia,2024,-0.0461080109713521
LVA,Latvia,2023,-0.941606068823631
LVA,Latvia,2022,1.90853419029801
LVA,Latvia,2021,6.94254173062592
LVA,Latvia,2020,-3.46922750780554
LVA,Latvia,2019,0.675372771884227
LVA,Latvia,2018,4.30971286294503
LVA,Latvia,2017,3.39894872623931
LVA,Latvia,2016,2.55168601974034
LVA,Latvia,2015,3.78336712084972
MAR,Morocco,2024,3.79336515978963
MAR,Morocco,2023,3.65564411017931
MAR,Morocco,2022,1.81269242194809
MAR,Morocco,2021,8.15473889823681
MAR,Morocco,2020,-7.17820744246774
MAR,Morocco,2019,2.89097476137077
MAR,Morocco,2018,3.06564133025955
MAR,Morocco,2017,5.05789816173446
MAR,Morocco,2016,0.52118550608968
MAR,Morocco,2015,4.34458297635238
MEX,Mexico,2024,1.42742769080466
MEX,Mexico,2023,3.35354140652768
MEX,Mexico,2022,3.70975709163623
MEX,Mexico,2021,6.0484834621255
MEX,Mexico,2020,-8.35403458167995
MEX,Mexico,2019,-0.392690505066824
MEX,Mexico,2018,1.97208209405635
MEX,Mexico,2017,1.87172853327193
MEX,Mexico,2016,1.77249323845399
MEX,Mexico,2015,2.70232342550646
MYS,Malaysia,2024,5.10545921024041
MYS,Malaysia,2023,3.5370638041057
MYS,Malaysia,2022,9.03173723044451
MYS,Malaysia,2021,3.31534954399166
MYS,Malaysia,2020,-5.45684658426701
MYS,Malaysia,2019,4.41318742129586
MYS,Malaysia,2018,4.84308697634881
MYS,Malaysia,2017,5.81272240983328
MYS,Malaysia,2016,4.44978139761541
MYS,Malaysia,2015,5.09153242155011
NLD,Netherlands,2024,1.08100584845663
NLD,Netherlands,2023,-0.598096167209832
NLD,Netherlands,2022,5.00723455159611
NLD,Netherlands,2021,6.2768306708326
NLD,Netherlands,2020,-3.86795333823223
NLD,Netherlands,2019,2.30009157916757
NLD,Netherlands,2018,2.2587403735731
NLD,Netherlands,2017,2.78154619309936
NLD,Netherlands,2016,2.42428572955482
NLD,Netherlands,2015,2.12060523860846
NOR,Norway,2024,2.09723059960317
NOR,Norway,2023,0.0721204806030329
NOR,Norway,2022,3.24622860260932
NOR,Norway,2021,3.90868676830634
NOR,Norway,2020,-1.27817177234034
NOR,Norway,2019,1.12374694968757
NOR,Norway,2018,0.828931500516902
NOR,Norway,2017,2.46374626574153
NOR,Norway,2016,1.16472423928819
NOR,Norway,2015,1.85733971623901
NZL,New Zealand,2024,1.28862004711685
NZL,New Zealand,2023,1.39425181563566
NZL,New Zealand,2022,3.49638686458842
NZL,New Zealand,2021,4.53540565716095
NZL,New Zealand,2020,-0.307246896026541
NZL,New Zealand,2019,2.31747144034802
NZL,New Zealand,2018,3.47058203866328
NZL,New Zealand,2017,3.37873219470765
NZL,New Zealand,2016,3.77911068354334
NZL,New Zealand,2015,3.69036908387233
PAK,Pakistan,2024,3.04898287335465
PAK,Pakistan,2023,-0.414935997088406
PAK,Pakistan,2022,4.7781068690358
PAK,Pakistan,2021,6.51388575852702
PAK,Pakistan,2020,-1.27408744338709
PAK,Pakistan,2019,2.49763692943365
PAK,Pakistan,2018,6.15170261099519
PAK,Pakistan,2017,4.43262590683975
PAK,Pakistan,2016,6.57383828511043
PAK,Pakistan,2015,4.21794209572506
PAN,Panama,2024,2.74788545546916
PAN,Panama,2023,7.16632946099945
PAN,Panama,2022,11.0385475261766
PAN,Panama,2021,16.4671248604202
PAN,Panama,2020,-17.8212299459324
PAN,Panama,2019,3.10306793272473
PAN,Panama,2018,3.9181980847881
PAN,Panama,2017,5.74405946988693
PAN,Panama,2016,4.57196696307969
PAN,Panama,2015,5.26691726402875
PER,Peru,2024,3.30394098171516
PER,Peru,2023,-0.403242151494268
PER,Peru,2022,2.8090335533015
PER,Peru,2021,13.3626240903125
PER,Peru,2020,-10.9333065010382
PER,Peru,2019,2.24063176875049
PER,Peru,2018,3.969351341365
PER,Peru,2017,2.51883544233135
PER,Peru,2016,3.95331871520767
PER,Peru,2015,3.25224477218451
PHL,Philippines,2024,5.69201612823412
PHL,Philippines,2023,5.51894967862863
PHL,Philippines,2022,7.58098212785563
PHL,Philippines,2021,5.71473313185116
PHL,Philippines,2020,-9.51829474045297
PHL,Philippines,2019,6.11852566221303
PHL,Philippines,2018,6.34148557153473
PHL,Philippines,2017,6.9309883258402
PHL,Philippines,2016,7.14945675000752
PHL,Philippines,2015,6.34830971672761
POL,Poland,2024,3.02841630700273
POL,Poland,2023,0.249610834017872
POL,Poland,2022,5.25545697386036
POL,Poland,2021,6.92718266052501
POL,Poland,2020,-2.03556882399977
POL,Poland,2019,4.58045817256199
POL,Poland,2018,6.2458584723942
POL,Poland,2017,5.15245773325907
POL,Poland,2016,3.03117767594847
POL,Poland,2015,4.43176700264478
PRT,Portugal,2024,2.13967177177636
PRT,Portugal,2023,3.09997909018263
PRT,Portugal,2022,6.98584137580278
PRT,Portugal,2021,5.55875672070374
PRT,Portugal,2020,-8.20463159324387
PRT,Portugal,2019,2.74568432648596
PRT,Portugal,2018,2.94628343449202
PRT,Portugal,2017,3.31472008175986
PRT,Portugal,2016,2.00414129666575
PRT,Portugal,2015,1.58979803702681
ROU,Romania,2024,0.916003764382594
ROU,Romania,2023,2.25773416555121
ROU,Romania,2022,4.18771305104109
ROU,Romania,2021,5.58735072538869
ROU,Romania,2020,-3.59802546034757
ROU,Romania,2019,3.96028958497598
ROU,Romania,2018,5.39452228185675
ROU,Romania,2017,8.19547826641261
ROU,Romania,2016,2.85993252302089
ROU,Romania,2015,3.1570360543854
RUS,Russian Federation,2024,4.34437475491529
RUS,Russian Federation,2023,4.08252481259281
RUS,Russian Federation,2022,-1.43588213859842
RUS,Russian Federation,2021,5.86649177292595
RUS,Russian Federation,2020,-2.65365450102773
RUS,Russian Federation,2019,2.19807571335009
RUS,Russian Federation,2018,2.80724541059601
RUS,Russian Federation,2017,1.82579006401834
RUS,Russian Federation,2016,0.193690071260534
RUS,Russian Federation,2015,-1.97271922580408
SAU,Saudi Arabia,2024,1.99650173436159
SAU,Saudi Arabia,2023,0.542592439393161
SAU,Saudi Arabia,2022,12.0005874752929
SAU,Saudi Arabia,2021,6.51959698325419
SAU,Saudi Arabia,2020,-3.80478901996312
SAU,Saudi Arabia,2019,1.65158925617395
SAU,Saudi Arabia,2018,3.2269508901591
SAU,Saudi Arabia,2017,1.18210705878283
SAU,Saudi Arabia,2016,1.70404739202878
SAU,Saudi Arabia,2015,4.65512316652699
SGP,Singapore,2024,4.38802362461865
SGP,Singapore,2023,1.82140694115385
SGP,Singapore,2022,4.10800021897151
SGP,Singapore,2021,9.7568044629903
SGP,Singapore,2020,-3.81470885510713
SGP,Singapore,2019,1.30804118153127
SGP,Singapore,2018,3.4519759658687
SGP,Singapore,2017,4.47689915845876
SGP,Singapore,2016,3.74757848792792
SGP,Singapore,2015,2.97679931634806
SLV,El Salvador,2024,2.60202016121069
SLV,El Salvador,2023,3.5391566928735
SLV,El Salvador,2022,2.95461516549889
SLV,El Salvador,2021,11.9047617015957
SLV,El Salvador,2020,-7.893101359867
SLV,El Salvador,2019,2.43747159065784
SLV,El Salvador,2018,2.4124442237792
SLV,El Salvador,2017,2.24761908134138
SLV,El Salvador,2016,2.53906241135864
SLV,El Salvador,2015,2.40000008852115
SVK,Slovak Republic,2024,1.93867445549446
SVK,Slovak Republic,2023,2.11263633214959
SVK,Slovak Republic,2022,0.544591632137454
SVK,Slovak Republic,2021,5.6558588065555
SVK,Slovak Republic,2020,-2.58551241733207
SVK,Slovak Republic,2019,2.27589910019393
SVK,Slovak Republic,2018,4.06211981896483
SVK,Slovak Republic,2017,2.87473327453695
SVK,Slovak Republic,2016,1.94781841524558
SVK,Slovak Republic,2015,5.17687909722133
SVN,Slovenia,2024,1.73139722479493
SVN,Slovenia,2023,2.3758326648385
SVN,Slovenia,2022,2.66850555542486
SVN,Slovenia,2021,8.41686457725321
SVN,Slovenia,2020,-4.08500094942896
SVN,Slovenia,2019,3.50525332381912
SVN,Slovenia,2018,4.37908347331195
SVN,Slovenia,2017,5.17440215579958
SVN,Slovenia,2016,3.03441486663654
SVN,Slovenia,2015,2.39330621338168
SWE,Sweden,2024,0.820071806703865
SWE,Sweden,2023,-0.204061304891439
SWE,Sweden,2022,1.25543620445816
SWE,Sweden,2021,5.2258643028773
SWE,Sweden,2020,-1.93379704032216
SWE,Sweden,2019,2.60823012869524
SWE,Sweden,2018,1.7702553546772
SWE,Sweden,2017,1.88282184966646
SWE,Sweden,2016,2.13117914731151
SWE,Sweden,2015,4.38824673608589
THA,Thailand,2024,2.54182067735289
THA,Thailand,2023,2.01775095328327
THA,Thailand,2022,2.58037874709827
THA,Thailand,2021,1.55216608426647
THA,Thailand,2020,-6.05003846851622
THA,Thailand,2019,2.11455779628278
THA,Thailand,2018,4.22287028746071
THA,Thailand,2017,4.1776810321001
THA,Thailand,2016,3.43515771692182
THA,Thailand,2015,3.13404724911635
TUR,Turkiye,2024,3.3276230893799
TUR,Turkiye,2023,5.04512369812289
TUR,Turkiye,2022,5.44122511322401
TUR,Turkiye,2021,11.811094450607
TUR,Turkiye,2020,1.80306247087255
TUR,Turkiye,2019,1.30162365464503
TUR,Turkiye,2018,3.46815306092219
TUR,Turkiye,2017,7.82585730002594
TUR,Turkiye,2016,3.32366508200445
TUR,Turkiye,2015,5.80557386628684
URY,Uruguay,2024,3.10825478066172
URY,Uruguay,2023,0.742128785315927
URY,Uruguay,2022,4.48622703072073
URY,Uruguay,2021,5.84427312558179
URY,Uruguay,2020,-7.35732706484723
URY,Uruguay,2019,0.928351141267498
URY,Uruguay,2018,0.164777608940113
URY,Uruguay,2017,1.74037643374211
URY,Uruguay,2016,1.68979822971775
URY,Uruguay,2015,0.370741257681345
USA,United States,2024,2.79300127716779
USA,United States,2023,2.88755600749487
USA,United States,2022,2.51237531986017
USA,United States,2021,6.05505293244555
USA,United States,2020,-2.16302914036166
USA,United States,2019,2.58382533412825
USA,United States,2018,2.96650506901305
USA,United States,2017,2.45762229852507
USA,United States,2016,1.81945147788167
USA,United States,2015,2.94555045484053
VEN,"Venezuela, RB",2024,5.29999999999984
VEN,"Venezuela, RB",2023,4.00168591128376
VEN,"Venezuela, RB",2022,8.00091310654791
VEN,"Venezuela, RB",2021,0.955433428579269
VEN,"Venezuela, RB",2020,-29.9985699155957
VEN,"Venezuela, RB",2019,-27.6579678662627
VEN,"Venezuela, RB",2018,-19.6553415972227
VEN,"Venezuela, RB",2017,-15.6714088720003
VEN,"Venezuela, RB",2016,-17.0403345996548
VEN,"Venezuela, RB",2015,-6.22137102671199
VNM,Viet Nam,2024,7.09118746633975
VNM,Viet Nam,2023,5.06502391455075
VNM,Viet Nam,2022,8.53750046755788
VNM,Viet Nam,2021,2.55372852648131
VNM,Viet Nam,2020,2.86541320912272
VNM,Viet Nam,2019,7.35926270105006
VNM,Viet Nam,2018,7.46500685572751
VNM,Viet Nam,2017,6.94019037359206
VNM,Viet Nam,2016,6.69000892660424
VNM,Viet Nam,2015,6.98715430598611
ZAF,South Africa,2024,0.534843531905139
ZAF,South Africa,2023,0.80610455095804
ZAF,South Africa,2022,2.05813661692193
ZAF,South Africa,2021,4.85864865060148
ZAF,South Africa,2020,-6.1689177146757
ZAF,South Africa,2019,0.25993557687633
ZAF,South Africa,2018,1.55678384721676
ZAF,South Africa,2017,1.15794695181735
ZAF,South Africa,2016,0.664552307858116
ZAF,South Africa,2015,1.32186223678229
