pais,pais_nome,ano,valor
IDN,Indonesia,2024,4925.43048751861
IDN,Indonesia,2023,4876.30774512252
IDN,Indonesia,2022,4730.83484836107
IDN,Indonesia,2021,4287.17313995098
IDN,Indonesia,2020,3853.70288774146
IDN,Indonesia,2019,4106.94856160358
IDN,Indonesia,2018,3860.95353090726
IDN,Indonesia,2017,3798.88326174526
IDN,Indonesia,2016,3521.46943457574
IDN,Indonesia,2015,3288.22269725538
IND,India,2024,2694.73780859961
IND,India,2023,2530.12031278204
IND,India,2022,2347.44829434623
IND,India,2021,2239.61384367482
IND,India,2020,1907.04251637669
IND,India,2019,2041.42863698585
IND,India,2018,1966.25455171679
IND,India,2017,1950.10468280866
IND,India,2016,1707.50892912243
IND,India,2015,1583.99815907985
IRL,Ireland,2024,112894.953240805
IRL,Ireland,2023,106818.917130804
IRL,Ireland,2022,105190.685952731
IRL,Ireland,2021,103783.446284479
IRL,Ireland,2020,86514.0706108754
IRL,Ireland,2019,81827.6688873996
IRL,Ireland,2018,80804.1123164826
IRL,Ireland,2017,72161.4047531385
IRL,Ireland,2016,64129.5571542383
IRL,Ireland,2015,64250.1385181257
ISL,Iceland,2024,86040.5309851288
ISL,Iceland,2023,82138.7892973557
ISL,Iceland,2022,76350.4550416502
ISL,Iceland,2021,70425.4064277273
ISL,Iceland,2020,60127.9393575616
ISL,Iceland,2019,69296.3144361601
ISL,Iceland,2018,75633.8651351915
ISL,Iceland,2017,72976.3729990975
ISL,Iceland,2016,62854.0906407932
ISL,Iceland,2015,53505.6964079339
ISR,Israel,2024,54176.6844383302
ISR,Israel,2023,52003.7200729997
ISR,Israel,2022,54949.621556429
ISR,Israel,2021,52270.9040241956
ISR,Israel,2020,44575.5719045492
ISR,Israel,2019,44250.6313628073
ISR,Israel,2018,42362.6652754196
ISR,Israel,2017,41138.470964272
ISR,Israel,2016,37671.5389138798
ISR,Israel,2015,36213.1041481958
ITA,Italy,2024,40385.3413957669
ITA,Italy,2023,39277.0838783918
ITA,Italy,2022,35653.9042103495
ITA,Italy,2021,36852.5425414951
ITA,Italy,2020,32091.4866621366
ITA,Italy,2019,33812.788724868
ITA,Italy,2018,34904.1081923834
ITA,Italy,2017,32844.115660604
ITA,Italy,2016,31391.5692898108
ITA,Italy,2015,30639.8829751432
JPN,Japan,2024,32487.0778047567
JPN,Japan,2023,33836.1756271617
JPN,Japan,2022,34065.6438962526
JPN,Japan,2021,40094.5599795288
JPN,Japan,2020,40028.7341726762
JPN,Japan,2019,40415.9567649547
JPN,Japan,2018,39751.1330982711
JPN,Japan,2017,38834.0529341227
JPN,Japan,2016,39375.4731620781
JPN,Japan,2015,34960.6393843385
KOR,"Korea, Rep.",2024,36238.639908315
KOR,"Korea, Rep.",2023,35674.095995632
KOR,"Korea, Rep.",2022,34822.4048404971
KOR,"Korea, Rep.",2021,37518.4635305697
KOR,"Korea, Rep.",2020,33645.7719545073
KOR,"Korea, Rep.",2019,33826.9443301597
KOR,"Korea, Rep.",2018,35363.9508228687
KOR,"Korea, Rep.",2017,33296.9845439195
KOR,"Korea, Rep.",2016,30832.0628072516
KOR,"Korea, Rep.",2015,30171.7906545222
LTU,Lithuania,2024,29384.0189598663
LTU,Lithuania,2023,27786.0057829276
LTU,Lithuania,2022,25085.784063499
LTU,Lithuania,2021,23870.4594851722
LTU,Lithuania,2020,20428.6478157394
LTU,Lithuania,2019,19608.7943945553
LTU,Lithuania,2018,19247.2315367967
LTU,Lithuania,2017,16800.1510246099
LTU,Lithuania,2016,14934.2702840428
LTU,Lithuania,2015,14269.8039878287
LUX,Luxembourg,2024,137781.681659123
LUX,Luxembourg,2023,133230.619178899
LUX,Luxembourg,2022,123719.658915996
LUX,Luxembourg,2021,134965.815442152
LUX,Luxembourg,2020,116860.02817236
LUX,Luxembourg,2019,112696.649059674
LUX,Luxembourg,2018,116926.759593905
LUX,Luxembourg,2017,110193.213797228
LUX,Luxembourg,2016,106899.293549552
LUX,Luxembourg,2015,105462.012584423
LVA,Latvia,2024,23409.0845154775
LVA,Latvia,2023,22710.2637544197
LVA,Latvia,2022,20221.103686109
LVA,Latvia,2021,20261.8887788916
LVA,Latvia,2020,17564.2321549354
LVA,Latvia,2019,17294.9751600969
LVA,Latvia,2018,17252.1710428626
LVA,Latvia,2017,15132.4958333982
LVA,Latvia,2016,13838.5266823272
LVA,Latvia,2015,13321.9753140616
MAR,Morocco,2024,4153.1943359375
MAR,Morocco,2023,3813.72607421875
MAR,Morocco,2022,3463.1376953125
MAR,Morocco,2021,3785.93627929688
MAR,Morocco,2020,3268.0302734375
MAR,Morocco,2019,3508.09765625
MAR,Morocco,2018,3501.69799804688
MAR,Morocco,2017,3296.52661132813
MAR,Morocco,2016,3140.85546875
MAR,Morocco,2015,3146.24780273438
MEX,Mexico,2024,14185.7812248529
MEX,Mexico,2023,13860.9597809326
MEX,Mexico,2022,11405.7940473759
MEX,Mexico,2021,10314.0506722115
MEX,Mexico,2020,8841.27075039868
MEX,Mexico,2019,10369.5553585271
MEX,Mexico,2018,10084.7937562021
MEX,Mexico,2017,9649.27816772402
MEX,Mexico,2016,9097.92397674769
MEX,Mexico,2015,10021.2386118827
MYS,Malaysia,2024,11874.4273684245
MYS,Malaysia,2023,11386.0395636528
MYS,Malaysia,2022,11754.5678336248
MYS,Malaysia,2021,10903.1037480772
MYS,Malaysia,2020,9957.52626697613
MYS,Malaysia,2019,10920.191763972
MYS,Malaysia,2018,10901.8019954421
MYS,Malaysia,2017,9862.54806612235
MYS,Malaysia,2016,9476.53409809923
MYS,Malaysia,2015,9648.6797937523
NLD,Netherlands,2024,67520.4218956281
NLD,Netherlands,2023,63515.6030780019
NLD,Netherlands,2022,59123.318556487
NLD,Netherlands,2021,60141.9880911492
NLD,Netherlands,2020,53467.9277413737
NLD,Netherlands,2019,53554.9007491475
NLD,Netherlands,2018,53955.0770024266
NLD,Netherlands,2017,49513.6817346384
NLD,Netherlands,2016,46808.5291492503
NLD,Netherlands,2015,45793.8135434697
NOR,Norway,2024,86785.4334489176
NOR,Norway,2023,87497.2179649556
NOR,Norway,2022,109269.520580298
NOR,Norway,2021,93072.8925119571
NOR,Norway,2020,68340.0181033702
NOR,Norway,2019,76430.5889473338
NOR,Norway,2018,82792.8427113304
NOR,Norway,2017,76131.8384032764
NOR,Norway,2016,70867.3609970749
NOR,Norway,2015,74809.9658049898
NZL,New Zealand,2024,49205.1792146792
NZL,New Zealand,2023,49075.9562832927
NZL,New Zealand,2022,49099.7090423358
NZL,New Zealand,2021,49950.4251691316
NZL,New Zealand,2020,41997.7830324279
NZL,New Zealand,2019,42855.831861632
NZL,New Zealand,2018,43257.0769238879
NZL,New Zealand,2017,42950.3841711138
NZL,New Zealand,2016,40113.7195382428
NZL,New Zealand,2015,38665.3723018158
PAK,Pakistan,2024,1478.77277977996
PAK,Pakistan,2023,1360.32417758419
PAK,Pakistan,2022,1538.3228133171
PAK,Pakistan,2021,1455.31922370186
PAK,Pakistan,2020,1278.39735206896
PAK,Pakistan,2019,1390.41690981745
PAK,Pakistan,2018,1569.33814626355
PAK,Pakistan,2017,1519.23459514248
PAK,Pakistan,2016,1424.69161195897
PAK,Pakistan,2015,1380.47020838317
PAN,Panama,2024,19161.2188501596
PAN,Panama,2023,18797.1933994045
PAN,Panama,2022,17378.6070017557
PAN,Panama,2021,15509.8069124139
PAN,Panama,2020,13290.5608397749
PAN,Panama,2019,16477.9066268111
PAN,Panama,2018,16151.3273433486
PAN,Panama,2017,15694.6297518495
PAN,Panama,2016,14832.3611652459
PAN,Panama,2015,14082.6548434996
PER,Peru,2024,8452.37167056621
PER,Peru,2023,7887.54185920108
PER,Peru,2022,7350.63034300417
PER,Peru,2021,6826.20255614477
PER,Peru,2020,6133.32552410183
PER,Peru,2019,7037.00803692604
PER,Peru,2018,6978.49121548627
PER,Peru,2017,6736.16693725487
PER,Peru,2016,6217.03599995447
PER,Peru,2015,6231.71150338894
PHL,Philippines,2024,3984.8315387656
PHL,Philippines,2023,3804.08274131097
PHL,Philippines,2022,3548.06930572116
PHL,Philippines,2021,3484.38593882819
PHL,Philippines,2020,3227.57910235199
PHL,Philippines,2019,3400.78949767074
PHL,Philippines,2018,3168.51036609727
PHL,Philippines,2017,3038.12124959289
PHL,Philippines,2016,2985.19564024046
PHL,Philippines,2015,2909.85818010301
POL,Poland,2024,25103.565661423
POL,Poland,2023,22145.2660647429
POL,Poland,2022,18891.2121169279
POL,Poland,2021,18635.5104895754
POL,Poland,2020,16150.9304813473
POL,Poland,2019,15874.5220531254
POL,Poland,2018,15658.2120316794
POL,Poland,2017,13913.3402919927
POL,Poland,2016,12464.0110508476
POL,Poland,2015,12637.5220324406
PRT,Portugal,2024,29292.242104753
PRT,Portugal,2023,27634.6183139773
PRT,Portugal,2022,24620.5197587181
PRT,Portugal,2021,24711.4510062111
PRT,Portugal,2020,22299.4044062173
PRT,Portugal,2019,23343.3628970034
PRT,Portugal,2018,23541.1401075289
PRT,Portugal,2017,21442.3842768879
PRT,Portugal,2016,19980.2808866516
PRT,Portugal,2015,19215.7813014347
ROU,Romania,2024,20080.2096215595
ROU,Romania,2023,18244.4186876321
ROU,Romania,2022,15503.551804598
ROU,Romania,2021,14907.9803652143
ROU,Romania,2020,13009.1770573223
ROU,Romania,2019,12909.6104013244
ROU,Romania,2018,12416.134317959
ROU,Romania,2017,10727.9822007426
ROU,Romania,2016,9404.54005870715
ROU,Romania,2015,8977.01748158196
RUS,Russian Federation,2024,14889.0185546875
RUS,Russian Federation,2023,14159.3876953125
RUS,Russian Federation,2022,15619.6142578125
RUS,Russian Federation,2021,12425.029296875
RUS,Russian Federation,2020,10108.3271484375
RUS,Russian Federation,2019,11447.701171875
RUS,Russian Federation,2018,11211.8876953125
RUS,Russian Federation,2017,10658.9130859375
RUS,Russian Federation,2016,8663.158203125
RUS,Russian Federation,2015,9277.7138671875
SAU,Saudi Arabia,2024,35121.6628687742
SAU,Saudi Arabia,2023,36156.848337701
SAU,Saudi Arabia,2022,38510.2276211037
SAU,Saudi Arabia,2021,31920.7653655643
SAU,Saudi Arabia,2020,24338.8307301067
SAU,Saudi Arabia,2019,29566.7933827436
SAU,Saudi Arabia,2018,29360.0658968566
SAU,Saudi Arabia,2017,23929.2907135982
SAU,Saudi Arabia,2016,22267.7217050387
SAU,Saudi Arabia,2015,23256.1549553531
SGP,Singapore,2024,90674.066632628
SGP,Singapore,2023,85412.230345235
SGP,Singapore,2022,90299.0694637269
SGP,Singapore,2021,80056.1288247844
SGP,Singapore,2020,61410.0792630788
SGP,Singapore,2019,65952.0378959293
SGP,Singapore,2018,66881.6067035265
SGP,Singapore,2017,61236.251270627
SGP,Singapore,2016,57005.5887176547
SGP,Singapore,2015,55645.6068614606
SLV,El Salvador,2024,5579.65969165029
SLV,El Salvador,2023,5365.44491399171
SLV,El Salvador,2022,5074.60210221806
SLV,El Salvador,2021,4642.60743101342
SLV,El Salvador,2020,3997.19279583709
SLV,El Salvador,2019,4320.11671534627
SLV,El Salvador,2018,4183.54620971358
SLV,El Salvador,2017,4020.12671373919
SLV,El Salvador,2016,3901.34014965811
SLV,El Salvador,2015,3790.34089108162
SVK,Slovak Republic,2024,25992.6748502048
SVK,Slovak Republic,2023,24614.8734642794
SVK,Slovak Republic,2022,21317.7943982363
SVK,Slovak Republic,2021,22123.3342114545
SVK,Slovak Republic,2020,19735.4858280801
SVK,Slovak Republic,2019,19406.0589683582
SVK,Slovak Republic,2018,19573.3717031314
SVK,Slovak Republic,2017,17645.5298716761
SVK,Slovak Republic,2016,16636.0769133073
SVK,Slovak Republic,2015,16442.0760860018
SVN,Slovenia,2024,34301.0318686594
SVN,Slovenia,2023,32660.4753581346
SVN,Slovenia,2022,28360.3041467268
SVN,Slovenia,2021,29192.8401933019
SVN,Slovenia,2020,25392.0651093612
SVN,Slovenia,2019,25814.1687167572
SVN,Slovenia,2018,25888.0481065655
SVN,Slovenia,2017,23303.077705959
SVN,Slovenia,2016,21447.8377796036
SVN,Slovenia,2015,20697.2748530619
SWE,Sweden,2024,57117.4877440616
SWE,Sweden,2023,54950.2834725622
SWE,Sweden,2022,54836.8907235124
SWE,Sweden,2021,60647.5416365347
SWE,Sweden,2020,52568.5726980146
SWE,Sweden,2019,51648.9892820514
SWE,Sweden,2018,54018.4554391861
SWE,Sweden,2017,53210.2233318965
SWE,Sweden,2016,51703.5088332851
SWE,Sweden,2015,51188.1652120493
THA,Thailand,2024,7346.62022142185
THA,Thailand,2023,7195.10130919449
THA,Thailand,2022,6909.35281815827
THA,Thailand,2021,7057.20754802279
THA,Thailand,2020,6985.64393892574
THA,Thailand,2019,7605.69657797759
THA,Thailand,2018,7099.77650081458
THA,Thailand,2017,6413.09182530343
THA,Thailand,2016,5833.57715617098
THA,Thailand,2015,5688.85335397884
TUR,Turkiye,2024,15892.7157287241
TUR,Turkiye,2023,13375.0947282864
TUR,Turkiye,2022,10897.8397861365
TUR,Turkiye,2021,9981.76398411336
TUR,Turkiye,2020,8798.11791709313
TUR,Turkiye,2019,9395.23378001368
TUR,Turkiye,2018,9684.11819884721
TUR,Turkiye,2017,10756.3877677883
TUR,Turkiye,2016,10984.3643169061
TUR,Turkiye,2015,11064.6494504662
URY,Uruguay,2024,23906.5133029408
URY,Uruguay,2023,23019.4221560046
URY,Uruguay,2022,20818.6146091144
URY,Uruguay,2021,17881.818721099
URY,Uruguay,2020,15757.5355995779
URY,Uruguay,2019,18315.7316980028
URY,Uruguay,2018,19249.9404677501
URY,Uruguay,2017,19184.6502617082
URY,Uruguay,2016,17009.7584207276
URY,Uruguay,2015,17125.9016800298
USA,United States,2024,84534.0407841548
USA,United States,2023,81032.262117545
USA,United States,2022,76657.2488844403
USA,United States,2021,70205.050916026
USA,United States,2020,63515.9491807833
USA,United States,2019,64746.4506778863
USA,United States,2018,62499.8744390068
USA,United States,2017,59635.0984397965
USA,United States,2016,57638.1018367192
USA,United States,2015,56572.9188996063
VEN,"Venezuela, RB",2024,4217.59102643391
VEN,"Venezuela, RB",2023,3617.43594578269
VEN,"Venezuela, RB",2022,3155.04207099687
VEN,"Venezuela, RB",2021,2004.93397949792
VEN,"Venezuela, RB",2020,1506.0436210041
VEN,"Venezuela, RB",2019,2523.11275230667
VEN,"Venezuela, RB",2018,3422.65467014854
VEN,"Venezuela, RB",2017,3791.33160682077
VEN,"Venezuela, RB",2016,3670.15737848208
VEN,"Venezuela, RB",2015,4103.1384987005
VNM,Viet Nam,2024,4717.29028732449
VNM,Viet Nam,2023,4323.35031982451
VNM,Viet Nam,2022,4147.69777213621
VNM,Viet Nam,2021,3704.1935590038
VNM,Viet Nam,2020,3534.03953482647
VNM,Viet Nam,2019,3440.90025375434
VNM,Viet Nam,2018,3222.31003125366
VNM,Viet Nam,2017,2956.10992127753
VNM,Viet Nam,2016,2735.0604380416
VNM,Viet Nam,2015,2577.56885340113
ZAF,South Africa,2024,6267.186814093
ZAF,South Africa,2023,6034.27208964673
ZAF,South Africa,2022,6534.24867783397
ZAF,South Africa,2021,6828.75624590017
ZAF,South Africa,2020,5580.60383075189
ZAF,South Africa,2019,6533.71121032856
ZAF,South Africa,2018,6914.1780318076
ZAF,South Africa,2017,6618.33508255701
ZAF,South Africa,2016,5651.20585165749
ZAF,South Africa,2015,6112.27382485974
