pais,pais_nome,ano,valor
ESP,Spain,2022,94.4855432
ESP,Spain,2021,93.89752157
ESP,Spain,2020,93.20564892
ESP,Spain,2019,90.718665325267
ESP,Spain,2018,86.107235525659
ESP,Spain,2017,84.6022457016524
ESP,Spain,2016,80.5613329432179
ESP,Spain,2015,78.6896318703515
EST,Estonia,2024,92.23796204
EST,Estonia,2023,93.18342241
EST,Estonia,2022,91.52016546
EST,Estonia,2021,90.97970174
EST,Estonia,2020,89.05828666
EST,Estonia,2019,90.2289281997919
EST,Estonia,2018,89.3570077747426
EST,Estonia,2017,88.1024568740199
EST,Estonia,2016,87.2402327514547
EST,Estonia,2015,88.4097035040431
FIN,Finland,2024,93.72405196
FIN,Finland,2023,93.51385075
FIN,Finland,2022,92.98879471
FIN,Finland,2021,92.80806082
FIN,Finland,2020,92.17027106
FIN,Finland,2019,89.6073851129779
FIN,Finland,2018,88.8899599985585
FIN,Finland,2017,87.4689290730615
FIN,Finland,2016,87.7036499599455
FIN,Finland,2015,86.4221333325445
FRA,France,2024,88.65381638
FRA,France,2023,86.83635789
FRA,France,2022,85.33331734
FRA,France,2021,86.09548575
FRA,France,2020,84.70639801
FRA,France,2019,83.3397440866883
FRA,France,2018,82.0431867788484
FRA,France,2017,80.5024597243607
FRA,France,2016,79.2698113207547
FRA,France,2015,78.0060377071902
GBR,United Kingdom,2024,95.4720993
GBR,United Kingdom,2023,95.44719696
GBR,United Kingdom,2022,95.46530151
GBR,United Kingdom,2021,96.19650269
GBR,United Kingdom,2020,94.81820132
GBR,United Kingdom,2019,92.5166285497138
GBR,United Kingdom,2018,90.692008988783
GBR,United Kingdom,2017,90.4245504868553
GBR,United Kingdom,2016,94.7758006318882
GBR,United Kingdom,2015,92.0002998740234
GRC,Greece,2024,86.26968886
GRC,Greece,2023,85.0102229
GRC,Greece,2022,83.17066333
GRC,Greece,2021,78.49426371
GRC,Greece,2020,78.11584474
GRC,Greece,2019,75.6712066931757
GRC,Greece,2018,72.2383733920483
GRC,Greece,2017,69.8929706543154
GRC,Greece,2016,69.0879154723892
GRC,Greece,2015,66.8349594911035
GTM,Guatemala,2024,60.22140121
GTM,Guatemala,2023,56.72669983
GTM,Guatemala,2022,54.40430069
GTM,Guatemala,2021,50.84164945
GTM,Guatemala,2020,47.51229858
GTM,Guatemala,2019,44.401049838502
GTM,Guatemala,2018,41.5
GTM,Guatemala,2017,37.90000153
GTM,Guatemala,2016,34.50930023
GTM,Guatemala,2015,28.80590057
HRV,Croatia,2024,83.63240029
HRV,Croatia,2023,83.24117599
HRV,Croatia,2022,82.07155532
HRV,Croatia,2021,81.25396608
HRV,Croatia,2020,78.32090004
HRV,Croatia,2019,79.0797836757554
HRV,Croatia,2018,75.2946259897258
HRV,Croatia,2017,67.0961920368478
HRV,Croatia,2016,72.6972696701463
HRV,Croatia,2015,69.8450359238281
HUN,Hungary,2024,93.77898628
HUN,Hungary,2023,91.4500713
HUN,Hungary,2022,89.14282688
HUN,Hungary,2021,88.64083466
HUN,Hungary,2020,84.77115202
HUN,Hungary,2019,80.3716936050482
HUN,Hungary,2018,76.0743606365063
HUN,Hungary,2017,76.7505471201922
HUN,Hungary,2016,79.2594121273057
HUN,Hungary,2015,72.8347370323805
IDN,Indonesia,2024,72.78075544
IDN,Indonesia,2023,69.20836554
IDN,Indonesia,2022,66.48461277
IDN,Indonesia,2021,62.10447842
IDN,Indonesia,2020,53.72649449
IDN,Indonesia,2019,47.6906489788375
IDN,Indonesia,2018,39.9046386385762
IDN,Indonesia,2017,32.335806250688
IDN,Indonesia,2016,25.447353701827
IDN,Indonesia,2015,22.062742603379
IND,India,2024,64.9434967
IND,India,2023,60.25230026
IND,India,2022,55.9
IND,India,2021,49.2580986
IND,India,2020,43.40544313
IND,India,2019,29.52350044
IND,India,2018,20.0813000379384
IND,India,2017,18.20000076
IND,India,2016,16.5
IND,India,2015,14.89999962
IRL,Ireland,2024,97.18769836
IRL,Ireland,2023,96.8660965
IRL,Ireland,2022,95.03690338
IRL,Ireland,2021,93.50610352
IRL,Ireland,2020,91.99989097
IRL,Ireland,2019,87.0000552425146
IRL,Ireland,2018,87.0001401148942
IRL,Ireland,2017,84.1140070623844
IRL,Ireland,2016,83.5
IRL,Ireland,2015,83.4947916666667
ISL,Iceland,2024,98.209198
ISL,Iceland,2023,97.94860077
ISL,Iceland,2022,97.58339691
ISL,Iceland,2021,99.68701957
ISL,Iceland,2020,99.5327519
ISL,Iceland,2019,99.5049411693787
ISL,Iceland,2018,99.0109539916991
ISL,Iceland,2017,98.2552011867973
ISL,Iceland,2016,98.23999786
ISL,Iceland,2015,98.19999695
ISR,Israel,2024,88.18242225
ISR,Israel,2023,87.03842615
ISR,Israel,2022,91.85079615
ISR,Israel,2021,90.29689758
ISR,Israel,2020,90.12734091
ISR,Israel,2019,86.7878776180583
ISR,Israel,2018,83.7331569615326
ISR,Israel,2017,81.5811835871611
ISR,Israel,2016,79.6531241815281
ISR,Israel,2015,77.3520896572253
ITA,Italy,2024,89.2207202
ITA,Italy,2023,87.0278292
ITA,Italy,2022,85.06074504
ITA,Italy,2021,74.8623274
ITA,Italy,2020,70.48342785
ITA,Italy,2019,67.8507102874836
ITA,Italy,2018,74.3871829234822
ITA,Italy,2017,63.0773469984291
ITA,Italy,2016,61.3242527666303
ITA,Italy,2015,58.1417349568747
JPN,Japan,2024,85.54153081
JPN,Japan,2023,85.00990295
JPN,Japan,2022,84.92343147
JPN,Japan,2021,82.91407928
JPN,Japan,2020,90.21945812
JPN,Japan,2019,92.7303978145525
JPN,Japan,2018,88.7463508901772
JPN,Japan,2017,91.7265472366635
JPN,Japan,2016,93.1827212821617
JPN,Japan,2015,91.0580283929962
KOR,"Korea, Rep.",2024,97.89563777
KOR,"Korea, Rep.",2023,97.41597478
KOR,"Korea, Rep.",2022,97.16855335
KOR,"Korea, Rep.",2021,97.57132698
KOR,"Korea, Rep.",2020,96.50506052
KOR,"Korea, Rep.",2019,96.157579184239
KOR,"Korea, Rep.",2018,96.0228595797887
KOR,"Korea, Rep.",2017,95.0694218761004
KOR,"Korea, Rep.",2016,92.8430256796075
KOR,"Korea, Rep.",2015,89.8962557995106
LTU,Lithuania,2024,89.16116293
LTU,Lithuania,2023,88.50287484
LTU,Lithuania,2022,87.72420219
LTU,Lithuania,2021,86.93054425
LTU,Lithuania,2020,83.05554724
LTU,Lithuania,2019,81.5818683764046
LTU,Lithuania,2018,79.7225827680518
LTU,Lithuania,2017,77.6152565124514
LTU,Lithuania,2016,74.3766455618662
LTU,Lithuania,2015,71.3780590101754
LUX,Luxembourg,2024,98.7606147
LUX,Luxembourg,2023,99.34785707
LUX,Luxembourg,2022,98.24203749
LUX,Luxembourg,2021,98.66086333
LUX,Luxembourg,2020,98.45962893
LUX,Luxembourg,2019,97.120635693272
LUX,Luxembourg,2018,97.061298705829
LUX,Luxembourg,2017,97.3629603241751
LUX,Luxembourg,2016,98.1366986657616
LUX,Luxembourg,2015,96.3767141704759
LVA,Latvia,2024,92.70757011
LVA,Latvia,2023,92.18791291
LVA,Latvia,2022,91.03009059
LVA,Latvia,2021,91.17964988
LVA,Latvia,2020,88.89796078
LVA,Latvia,2019,86.13545644343
LVA,Latvia,2018,83.5771748630956
LVA,Latvia,2017,80.1140770037369
LVA,Latvia,2016,79.8420977843089
LVA,Latvia,2015,79.2005829239344
MAR,Morocco,2024,91.2
MAR,Morocco,2023,91.0
MAR,Morocco,2022,89.9
MAR,Morocco,2021,88.13031937
MAR,Morocco,2020,84.12036305
MAR,Morocco,2019,84.1203630467602
MAR,Morocco,2018,64.8038651924043
MAR,Morocco,2017,61.7622120123071
MAR,Morocco,2016,58.271236420398
MAR,Morocco,2015,57.0799993486116
MEX,Mexico,2024,83.12233799
MEX,Mexico,2023,81.18318755
MEX,Mexico,2022,78.63217894
MEX,Mexico,2021,75.62650476
MEX,Mexico,2020,71.49017499
MEX,Mexico,2019,69.6321092705209
MEX,Mexico,2018,56.6595667981289
MEX,Mexico,2017,53.0317886110982
MEX,Mexico,2016,59.5404459967255
MEX,Mexico,2015,57.4310429923633
MYS,Malaysia,2024,98.0206059
MYS,Malaysia,2023,97.69272633
MYS,Malaysia,2022,97.3986404
MYS,Malaysia,2021,96.7514278
MYS,Malaysia,2020,89.55501192
MYS,Malaysia,2019,84.1871450078281
MYS,Malaysia,2018,81.2010486181174
MYS,Malaysia,2017,80.1404790103961
MYS,Malaysia,2016,78.7883099275229
MYS,Malaysia,2015,71.0640678111957
NLD,Netherlands,2024,97.00679779
NLD,Netherlands,2023,97.00680272
NLD,Netherlands,2022,92.51968504
NLD,Netherlands,2021,92.05298013
NLD,Netherlands,2020,91.33333333
NLD,Netherlands,2019,93.2885906040269
NLD,Netherlands,2018,91.8918918918919
NLD,Netherlands,2017,93.1972789115646
NLD,Netherlands,2016,90.4109589041096
NLD,Netherlands,2015,91.7241379310345
NOR,Norway,2024,99.0
NOR,Norway,2023,99.00000258
NOR,Norway,2022,98.99997764
NOR,Norway,2021,99.0000036
NOR,Norway,2020,94.60755647
NOR,Norway,2019,98.0000043853142
NOR,Norway,2018,96.4916579887094
NOR,Norway,2017,96.3576012951191
NOR,Norway,2016,97.2982036675068
NOR,Norway,2015,96.810325691365
NZL,New Zealand,2024,93.51930237
NZL,New Zealand,2023,93.32610321
NZL,New Zealand,2022,93.07289886
NZL,New Zealand,2021,91.99060059
NZL,New Zealand,2020,90.92099762
NZL,New Zealand,2019,89.86370087
NZL,New Zealand,2018,89.0
NZL,New Zealand,2017,87.69999695
NZL,New Zealand,2016,86.5
NZL,New Zealand,2015,85.19999695
PAK,Pakistan,2024,57.253
PAK,Pakistan,2023,
PAK,Pakistan,2022,
PAK,Pakistan,2021,
PAK,Pakistan,2020,18.935
PAK,Pakistan,2019,17.070901719916
PAK,Pakistan,2018,15.34000015
PAK,Pakistan,2017,13.77999973
PAK,Pakistan,2016,12.385446763381
PAK,Pakistan,2015,11.0
PAN,Panama,2024,72.77149963
PAN,Panama,2023,68.54851592
PAN,Panama,2022,67.2838974
PAN,Panama,2021,66.04270172
PAN,Panama,2020,64.82430267
PAN,Panama,2019,63.6284147731451
PAN,Panama,2018,61.8055313202468
PAN,Panama,2017,59.9506309038683
PAN,Panama,2016,54.0
PAN,Panama,2015,51.2054249948687
PER,Peru,2024,81.95705992
PER,Peru,2023,79.48484477
PER,Peru,2022,74.67495213
PER,Peru,2021,71.10782643
PER,Peru,2020,65.25179796
PER,Peru,2019,59.9505036049006
PER,Peru,2018,55.0543342443197
PER,Peru,2017,50.4504121848143
PER,Peru,2016,45.4617406869459
PER,Peru,2015,40.8526009090468
PHL,Philippines,2024,67.26300914
PHL,Philippines,2023,77.86699677
PHL,Philippines,2022,75.21114422
PHL,Philippines,2021,66.90779877
PHL,Philippines,2020,53.76490021
PHL,Philippines,2019,43.0266118680279
PHL,Philippines,2018,44.09999847
PHL,Philippines,2017,41.59999847
PHL,Philippines,2016,39.20000076
PHL,Philippines,2015,36.90000153
POL,Poland,2024,88.58496367
POL,Poland,2023,86.414744
POL,Poland,2022,86.94113479
POL,Poland,2021,85.37490906
POL,Poland,2020,83.18488715
POL,Poland,2019,80.4359068768673
POL,Poland,2018,77.5417345350006
POL,Poland,2017,75.9853659493832
POL,Poland,2016,73.3007040962669
POL,Poland,2015,67.9969871556415
PRT,Portugal,2024,88.48704454
PRT,Portugal,2023,85.79012676
PRT,Portugal,2022,84.49690644
PRT,Portugal,2021,82.30902804
PRT,Portugal,2020,78.26166044
PRT,Portugal,2019,75.3463779408712
PRT,Portugal,2018,74.6609681487507
PRT,Portugal,2017,73.7912139515729
PRT,Portugal,2016,70.423567088723
PRT,Portugal,2015,68.6328614804299
ROU,Romania,2024,91.29048551
ROU,Romania,2023,89.20335498
ROU,Romania,2022,85.50309124
ROU,Romania,2021,83.5904265
ROU,Romania,2020,78.45526895
ROU,Romania,2019,73.6574757545465
ROU,Romania,2018,70.6812779273268
ROU,Romania,2017,63.7472821822484
ROU,Romania,2016,59.5039512852713
ROU,Romania,2015,55.7631556336233
RUS,Russian Federation,2024,94.36495368
RUS,Russian Federation,2023,92.24496346
RUS,Russian Federation,2022,90.41799163
RUS,Russian Federation,2021,88.21384578
RUS,Russian Federation,2020,84.99466978
RUS,Russian Federation,2019,82.6421618670668
RUS,Russian Federation,2018,80.8647218726954
RUS,Russian Federation,2017,76.0081385339105
RUS,Russian Federation,2016,73.091434617897
RUS,Russian Federation,2015,70.0992412263947
SAU,Saudi Arabia,2024,100.0
SAU,Saudi Arabia,2023,100.0
SAU,Saudi Arabia,2022,100.0
SAU,Saudi Arabia,2021,100.0
SAU,Saudi Arabia,2020,97.8623325
SAU,Saudi Arabia,2019,95.7247355953812
SAU,Saudi Arabia,2018,93.3100018480347
SAU,Saudi Arabia,2017,94.1755996113911
SAU,Saudi Arabia,2016,74.8792746891625
SAU,Saudi Arabia,2015,69.6162358014004
SGP,Singapore,2024,94.37757178
SGP,Singapore,2023,94.28518987
SGP,Singapore,2022,95.95386476
SGP,Singapore,2021,96.92468156
SGP,Singapore,2020,92.00434653
SGP,Singapore,2019,88.9492526850762
SGP,Singapore,2018,88.1656360313447
SGP,Singapore,2017,84.4522678893074
SGP,Singapore,2016,84.4522678893074
SGP,Singapore,2015,79.0129570025584
SLV,El Salvador,2024,66.47769928
SLV,El Salvador,2023,62.61989975
SLV,El Salvador,2022,60.05609894
SLV,El Salvador,2021,57.26380157
SLV,El Salvador,2020,54.60136976
SLV,El Salvador,2019,50.4911940673888
SLV,El Salvador,2018,43.79999924
SLV,El Salvador,2017,33.8207289048526
SLV,El Salvador,2016,28.99710083
SLV,El Salvador,2015,26.8026049600572
SVK,Slovak Republic,2024,89.82507032
SVK,Slovak Republic,2023,87.2131343
SVK,Slovak Republic,2022,89.06766196
SVK,Slovak Republic,2021,88.92560523
SVK,Slovak Republic,2020,89.92090413
SVK,Slovak Republic,2019,82.8536605021784
SVK,Slovak Republic,2018,80.4489224826099
SVK,Slovak Republic,2017,81.6256675172655
SVK,Slovak Republic,2016,80.475857275668
SVK,Slovak Republic,2015,77.6346820339875
SVN,Slovenia,2024,90.76355487
SVN,Slovenia,2023,90.37794678
SVN,Slovenia,2022,88.91248552
SVN,Slovenia,2021,89.00399524
SVN,Slovenia,2020,86.60130109
SVN,Slovenia,2019,83.1083578026717
SVN,Slovenia,2018,79.7499765956562
SVN,Slovenia,2017,78.8854263554775
SVN,Slovenia,2016,75.4985042610791
SVN,Slovenia,2015,73.0986599745829
SWE,Sweden,2024,95.52930428
SWE,Sweden,2023,95.70327461
SWE,Sweden,2022,95.00970335
SWE,Sweden,2021,94.6703163
SWE,Sweden,2020,94.53943122
SWE,Sweden,2019,94.4934434072202
SWE,Sweden,2018,89.2469631588137
SWE,Sweden,2017,93.0062669652127
SWE,Sweden,2016,89.6509476102355
SWE,Sweden,2015,90.6101966398616
THA,Thailand,2024,90.86718789
THA,Thailand,2023,89.53525238
THA,Thailand,2022,87.97724503
THA,Thailand,2021,85.26956666
THA,Thailand,2020,77.84374066
THA,Thailand,2019,66.6524194587528
THA,Thailand,2018,56.8174809301456
THA,Thailand,2017,52.8919293439676
THA,Thailand,2016,47.5049656215909
THA,Thailand,2015,39.3161267365004
TUR,Turkiye,2024,87.3078767
TUR,Turkiye,2023,85.96074155
TUR,Turkiye,2022,83.43716576
TUR,Turkiye,2021,81.40843745
TUR,Turkiye,2020,77.6695605
TUR,Turkiye,2019,73.9767022871511
TUR,Turkiye,2018,71.0427608433809
TUR,Turkiye,2017,64.6846176835371
TUR,Turkiye,2016,58.3477340145685
TUR,Turkiye,2015,53.7449791423583
URY,Uruguay,2024,91.99109007
URY,Uruguay,2023,90.92590332
URY,Uruguay,2022,89.87304314
URY,Uruguay,2021,87.64440155
URY,Uruguay,2020,85.47100067
URY,Uruguay,2019,83.3515337667548
URY,Uruguay,2018,80.7268428795854
URY,Uruguay,2017,70.3223543994698
URY,Uruguay,2016,66.40000153
URY,Uruguay,2015,64.5707870971624
USA,United States,2024,94.69380188
USA,United States,2023,93.52559662
USA,United States,2022,92.72850037
USA,United States,2021,91.2684021
USA,United States,2020,90.34470367
USA,United States,2019,89.4302848575712
USA,United States,2018,88.498903165152
USA,United States,2017,87.2748891687657
USA,United States,2016,85.5444212887222
USA,United States,2015,74.5542024462761
VEN,"Venezuela, RB",2024,76.67890167
VEN,"Venezuela, RB",2023,76.33190155
VEN,"Venezuela, RB",2022,75.82180023
VEN,"Venezuela, RB",2021,74.11219788
VEN,"Venezuela, RB",2020,72.44110107
VEN,"Venezuela, RB",2019,49.05009842
VEN,"Venezuela, RB",2018,
VEN,"Venezuela, RB",2017,
VEN,"Venezuela, RB",2016,60.0
VEN,"Venezuela, RB",2015,58.0
VNM,Viet Nam,2024,84.15
VNM,Viet Nam,2023,78.08
VNM,Viet Nam,2022,78.58999918
VNM,Viet Nam,2021,74.20999985
VNM,Viet Nam,2020,70.30000012
VNM,Viet Nam,2019,68.6615802057338
VNM,Viet Nam,2018,69.8479286837965
VNM,Viet Nam,2017,58.1400000036297
VNM,Viet Nam,2016,53.0
VNM,Viet Nam,2015,45.0
ZAF,South Africa,2024,78.35759735
ZAF,South Africa,2023,78.33670044
ZAF,South Africa,2022,78.29319763
ZAF,South Africa,2021,74.96859741
ZAF,South Africa,2020,72.1128006
ZAF,South Africa,2019,69.69689941
ZAF,South Africa,2018,62.40000153
ZAF,South Africa,2017,56.16740036
ZAF,South Africa,2016,54.0
ZAF,South Africa,2015,51.91910172
